TOA5	CR1000_HA07	CR1000	43363	CR1000.Std.22	CPU:Nyack_Met corrected_recal_11_27_12.CR1	48213	Met												
TIMESTAMP	RECORD	AirTC	RH	BP_mmHg	PAR_Den	SlrkW	Soil_T_C	VW	PA_uS	WindSpeed	WindDir	WindSpeed_S_WVT	WindDir_D1_WVT	WindDir_SD1_WVT	Rain_mm_Tot	AirTC_Max	AirTC_TMx	AirTC_Min	AirTC_TMn
TS	RN	Deg C	%	mmHg	umol/s/m^2	kW/m^2	Deg C		uSec	kph	Degrees	kph	Deg	Deg	mm	Deg C	Deg C	Deg C	Deg C
		Smp	Smp	Smp	Smp	Smp	Smp	Smp	Smp	Smp	Smp	WVc	WVc	WVc	Tot	Max	TMx	Min	TMn
9/15/2022 19:00	13501	12.3	79.95	762.7	2.003	0.001	13.55	0.136	22.09	2.157	76.69	1.923	197.2	72.66	0	15.7	9/15/2022 18:20	12.3	9/15/2022 19:00
9/15/2022 20:00	13502	9.66	84.9	763.1	0	0	13.65	0.136	22.09	0.151	111.3	0.637	72.26	80.6	0	11.63	9/15/2022 19:20	9.66	9/15/2022 20:00
9/15/2022 21:00	13503	9.03	90.5	763.9	0	0	13.73	0.136	22.09	0.38	311.1	0.889	118	56.44	0	9.87	9/15/2022 20:20	8.65	9/15/2022 20:50
9/15/2022 22:00	13504	8.35	92.7	763.9	0	0	13.77	0.136	22.09	1.101	31.05	2.244	158.5	96	0	9.4	9/15/2022 21:40	8.35	9/15/2022 22:00
9/15/2022 23:00	13505	8.08	92.3	763.8	0	0	13.77	0.137	22.11	1.619	326.1	1.66	303.6	76.74	0	8.48	9/15/2022 22:20	8.08	9/15/2022 23:00
9/16/2022 0:00	13506	8.05	94.2	763.7	0	0	13.75	0.137	22.11	0.797	49.62	1.337	228.2	81.7	0	8.08	9/15/2022 23:20	7.705	9/15/2022 23:10
9/16/2022 1:00	13507	8.49	91.5	763.5	0	0	13.73	0.137	22.11	1.941	305.9	2.232	324	83.5	0	8.56	9/16/2022 0:30	8.18	9/16/2022 0:10
9/16/2022 2:00	13508	7.33	95	763.5	0	0	13.69	0.137	22.11	1.14	289.1	1.405	150.9	66.45	0	8.35	9/16/2022 1:10	7.193	9/16/2022 1:50
9/16/2022 3:00	13509	7.167	94.8	763.5	0	0	13.63	0.137	22.11	0	25.78	0.779	261.4	51.42	0	7.405	9/16/2022 2:40	6.925	9/16/2022 2:30
9/16/2022 4:00	13510	7.201	95.9	763.7	0	0	13.58	0.137	22.11	0.193	315.2	1.097	102.2	58.84	0	7.27	9/16/2022 3:20	6.997	9/16/2022 3:40
9/16/2022 5:00	13511	7.099	95.5	763.7	0	0	13.53	0.136	22.09	0	96.4	0.566	308.3	4.257	0	7.44	9/16/2022 4:40	7.099	9/16/2022 5:00
9/16/2022 6:00	13512	7.508	95.7	764.8	0.668	0	13.47	0.137	22.11	0	217.1	0.097	87.6	0	0	7.508	9/16/2022 6:00	7.167	9/16/2022 5:10
9/16/2022 7:00	13513	7.472	95.6	763.8	49.45	0.023	13.42	0.137	22.11	0	76.42	0.561	286.5	24.38	0	7.507	9/16/2022 6:50	7.404	9/16/2022 6:30
9/16/2022 8:00	13514	9.58	87.5	763.7	292.7	0.157	13.35	0.136	22.09	0.578	0.048	0.395	44.22	39.42	0	9.58	9/16/2022 8:00	7.541	9/16/2022 7:10
9/16/2022 9:00	13515	11.45	76.76	763.5	462.3	0.228	13.31	0.136	22.09	1.044	75.43	0.676	81.9	36.89	0	11.48	9/16/2022 8:50	9.92	9/16/2022 8:10
9/16/2022 10:00	13516	13.44	70.29	763.3	460.9	0.209	13.25	0.136	22.09	1.391	0.726	1.051	343.8	65.27	0	13.44	9/16/2022 10:00	11.57	9/16/2022 9:10
9/16/2022 11:00	13517	15.41	68.33	763.3	421.4	0.16	13.21	0.136	22.09	6.282	174.2	3.065	313.4	57.74	0	15.41	9/16/2022 11:00	14.09	9/16/2022 10:10
9/16/2022 12:00	13518	20.23	38.69	762.5	429.4	0.17	13.2	0.136	22.09	5.4	314.7	6.556	246	81	0	20.23	9/16/2022 12:00	17.18	9/16/2022 11:10
9/16/2022 13:00	13519	19.29	38.47	761.7	540.8	0.244	13.2	0.136	22.09	9.06	302.7	8.38	304.7	33.35	0	20.39	9/16/2022 12:40	18.76	9/16/2022 12:10
9/16/2022 14:00	13520	20.38	34.89	761.3	394.5	0.165	13.21	0.136	22.09	9.08	316.4	11.11	319.4	13.4	0	21.2	9/16/2022 13:50	19.77	9/16/2022 13:10
9/16/2022 15:00	13521	20.98	38.16	760.8	1121	0.559	13.25	0.136	22.08	12.08	282.8	13.45	311.4	16.89	0	20.98	9/16/2022 15:00	20.25	9/16/2022 14:20
9/16/2022 16:00	13522	20.03	32.02	760.5	350.4	0.167	13.34	0.136	22.08	12.72	297.5	12.4	310.4	14.73	0	21.66	9/16/2022 15:30	20.03	9/16/2022 16:00
9/16/2022 17:00	13523	19.94	31.35	761	106.1	0.046	13.42	0.136	22.08	9.81	284.2	10.13	284.4	29.98	0	20.14	9/16/2022 16:10	19.43	9/16/2022 16:40
9/16/2022 18:00	13524	16.61	62.51	760.9	105.5	0.058	13.53	0.136	22.08	2.906	117.7	5.063	190.1	76.16	0	19.84	9/16/2022 17:10	16.61	9/16/2022 18:00
9/16/2022 19:00	13525	17.3	43.02	761.2	1.336	0.001	13.62	0.136	22.08	4.749	220.5	4.601	175.8	87.7	0	18.56	9/16/2022 18:50	15.8	9/16/2022 18:30
9/16/2022 20:00	13526	13.05	57.72	761.4	0	0	13.69	0.136	22.09	2.991	236.7	5.916	286.3	39.86	0	17.75	9/16/2022 19:20	13.05	9/16/2022 20:00
9/16/2022 21:00	13527	10.85	69.2	761.4	0	0	13.75	0.136	22.09	1.936	73.66	4.845	330.2	75.85	0	14.31	9/16/2022 20:10	10.85	9/16/2022 21:00
9/16/2022 22:00	13528	8.79	77.17	761.6	0	0	13.78	0.136	22.09	0.901	247.1	2.302	314.9	71.75	0	10.44	9/16/2022 21:20	8.79	9/16/2022 22:00
9/16/2022 23:00	13529	7.159	87.4	761.8	0	0	13.79	0.136	22.09	0.798	280.7	1.452	276.9	73.55	0	8.17	9/16/2022 22:20	7.159	9/16/2022 23:00
9/17/2022 0:00	13530	6.621	88.8	761.3	0.668	0	13.77	0.136	22.09	2.609	49.53	2.444	90.1	70.19	0	7.371	9/16/2022 23:40	5.729	9/16/2022 23:20
9/17/2022 1:00	13531	5.973	90.8	761.3	0	0	13.75	0.136	22.09	0.755	161.7	1.489	144	80.4	0	6.894	9/17/2022 0:10	5.973	9/17/2022 1:00
9/17/2022 2:00	13532	3.993	92.1	761.6	0	0	13.71	0.136	22.09	2.322	63.68	2.291	116.4	79.31	0	5.87	9/17/2022 1:10	3.993	9/17/2022 2:00
9/17/2022 3:00	13533	2.878	96.9	761.4	0	0	13.64	0.136	22.09	0.79	139.2	1.588	183.6	46.08	0	4.403	9/17/2022 2:10	2.878	9/17/2022 3:00
9/17/2022 4:00	13534	2.267	98.9	762	0	0	13.57	0.136	22.09	0.316	13.82	0.581	70.95	60.44	0	2.916	9/17/2022 3:30	2.267	9/17/2022 4:00
9/17/2022 5:00	13535	1.386	99.2	762.1	0.669	0	13.49	0.136	22.09	0.312	113.6	1.047	148.3	67.29	0	2.547	9/17/2022 4:50	1.386	9/17/2022 5:00
9/17/2022 6:00	13536	2.008	100	761.8	0.669	0	13.39	0.136	22.09	0	145.4	0.151	149.4	69.72	0	2.008	9/17/2022 6:00	1.324	9/17/2022 5:40
9/17/2022 7:00	13537	1.734	100	761.8	92.3	0.039	13.29	0.136	22.09	2.431	20.42	1.772	126.5	90	0	2.383	9/17/2022 6:20	1.665	9/17/2022 6:50
9/17/2022 8:00	13538	6.049	95.6	762.4	264.7	0.121	13.19	0.136	22.08	0.065	191.3	1.17	333.2	71	0	6.049	9/17/2022 8:00	2.315	9/17/2022 7:10
9/17/2022 9:00	13539	10.05	73.22	762.2	372.9	0.163	13.07	0.136	22.08	3.59	328.1	3.368	309.6	28.96	0	10.05	9/17/2022 9:00	6.726	9/17/2022 8:10
9/17/2022 10:00	13540	15.62	52.62	761.8	1218	0.601	12.97	0.136	22.08	3.182	52.01	2.818	318.8	68	0	15.62	9/17/2022 10:00	10.67	9/17/2022 9:10
9/17/2022 11:00	13541	16.68	42.67	761.5	1386	0.674	12.89	0.136	22.08	9.72	281.9	8.4	300.7	45.16	0	16.68	9/17/2022 11:00	15.89	9/17/2022 10:10
9/17/2022 12:00	13542	18.11	35.65	761.1	1477	0.717	12.86	0.136	22.07	7.069	270.7	9.27	287.7	23.42	0	18.11	9/17/2022 12:00	16.58	9/17/2022 11:10
9/17/2022 13:00	13543	18.44	28.97	760.4	1476	0.718	12.86	0.136	22.07	14.25	271.7	11.46	292.1	22.61	0	18.99	9/17/2022 12:50	17.56	9/17/2022 12:10
9/17/2022 14:00	13544	19.46	29.07	759.9	1313	0.642	12.9	0.136	22.07	13.29	280	12.2	302.6	18.57	0	19.67	9/17/2022 13:50	19.02	9/17/2022 13:40
9/17/2022 15:00	13545	20.02	26.71	760	1093	0.537	12.98	0.136	22.08	12.78	307.7	12.17	322.3	9.05	0	20.03	9/17/2022 14:30	19.56	9/17/2022 14:20
9/17/2022 16:00	13546	20.4	26.91	760	783.6	0.388	13.09	0.136	22.08	10.24	293.3	11.54	302	11.38	0	20.4	9/17/2022 16:00	19.99	9/17/2022 15:30
9/17/2022 17:00	13547	15.3	48.25	759.8	148.2	0.047	13.19	0.136	22.08	3.833	294	6.095	250.2	32.84	0	20.19	9/17/2022 16:10	15.3	9/17/2022 17:00
9/17/2022 18:00	13548	12.78	61.68	759.8	90.8	0.033	13.32	0.136	22.08	1.16	144.1	2.553	224.2	73.81	0	14.49	9/17/2022 17:10	12.78	9/17/2022 18:00
9/17/2022 19:00	13549	9.73	75.58	760	0.668	0	13.44	0.136	22.08	1.115	254.6	0.816	290.7	91.6	0	12.34	9/17/2022 18:10	9.73	9/17/2022 19:00
9/17/2022 20:00	13550	6.407	87.5	760.6	0	0	13.52	0.136	22.08	0.701	123.5	0.986	145.7	63.11	0	9.35	9/17/2022 19:10	6.407	9/17/2022 20:00
9/17/2022 21:00	13551	4.949	92.3	760.5	0.668	0	13.57	0.136	22.08	1.102	10.71	0.805	76.17	88.7	0	6.685	9/17/2022 20:10	4.949	9/17/2022 21:00
9/17/2022 22:00	13552	3.356	94.3	760.9	0	0	13.59	0.136	22.08	0	35.05	0.227	9.08	56.06	0	5.188	9/17/2022 21:10	3.356	9/17/2022 22:00
9/17/2022 23:00	13553	2.779	98.2	760.6	0.669	0	13.56	0.136	22.08	0.106	205.9	0.592	214.8	76.31	0	3.325	9/17/2022 22:30	2.233	9/17/2022 22:50
9/18/2022 0:00	13554	1.97	98.9	761.2	0	0	13.51	0.136	22.08	0.117	190.2	0.581	20.27	71.96	0	3.019	9/17/2022 23:10	1.388	9/17/2022 23:50
9/18/2022 1:00	13555	0.54	98.5	761.4	0	0	13.44	0.136	22.08	0.843	80.1	0.917	78.86	86.6	0	1.665	9/18/2022 0:20	0.54	9/18/2022 1:00
9/18/2022 2:00	13556	0.915	99.7	761.6	0	0	13.36	0.136	22.08	0.136	14.02	0.511	1.159	67.57	0	1.223	9/18/2022 1:40	0.676	9/18/2022 1:30
9/18/2022 3:00	13557	-0.109	100	761.7	0	0	13.25	0.136	22.08	1.972	170.3	0.838	115.5	62.61	0	0.847	9/18/2022 2:20	-0.109	9/18/2022 3:00
9/18/2022 4:00	13558	-0.993	100	761.6	0	0	13.13	0.136	22.08	1.368	123.4	0.934	225.4	78.65	0	0.098	9/18/2022 3:50	-0.993	9/18/2022 4:00
9/18/2022 5:00	13559	-0.613	100	761.6	0	0	13.02	0.136	22.08	1.468	211.7	1.055	258.8	78.68	0	-0.309	9/18/2022 4:10	-1.058	9/18/2022 4:40
9/18/2022 6:00	13560	-1.02	100	761.8	0.669	0	12.9	0.136	22.07	0	0.728	0.334	356.2	56.16	0	-0.817	9/18/2022 5:30	-1.464	9/18/2022 5:40
9/18/2022 7:00	13561	-1.942	100	762.4	103.7	0.046	12.77	0.136	22.07	0.132	71.12	0.337	103.4	26.97	0	-1.431	9/18/2022 6:10	-2.287	9/18/2022 6:20
9/18/2022 8:00	13562	2.624	99	763.4	505.5	0.264	12.64	0.136	22.07	2.17	54.46	0.709	40.3	12.17	0	2.624	9/18/2022 8:00	-0.849	9/18/2022 7:10
9/18/2022 9:00	13563	7.647	74.2	761.8	947	0.477	12.52	0.135	22.05	2.712	64.95	1.645	62.14	37.69	0	7.647	9/18/2022 9:00	3.955	9/18/2022 8:10
9/18/2022 10:00	13564	9.71	61.89	761.7	891	0.431	12.4	0.135	22.05	4.905	68.65	4.795	100	26.83	0	9.71	9/18/2022 10:00	8.05	9/18/2022 9:20
9/18/2022 11:00	13565	12.93	49.56	760.9	1082	0.527	12.3	0.135	22.05	1.589	54.85	2.172	80.4	60.88	0	12.93	9/18/2022 11:00	10.6	9/18/2022 10:10
9/18/2022 12:00	13566	16.69	38.46	760.3	1225	0.587	12.24	0.135	22.04	2.849	349.8	1.884	71.85	86.4	0	16.69	9/18/2022 12:00	13.61	9/18/2022 11:20
9/18/2022 13:00	13567	18.03	35.51	759.7	715.1	0.343	12.21	0.135	22.05	3.092	43.79	1.92	134.8	101.5	0	18.62	9/18/2022 12:40	17.57	9/18/2022 12:10
9/18/2022 14:00	13568	20.15	33.09	759.4	1067	0.521	12.24	0.135	22.04	4.583	294.5	3.583	359	56.98	0	20.15	9/18/2022 14:00	18.78	9/18/2022 13:10
9/18/2022 15:00	13569	22.1	29.64	758.4	760.2	0.366	12.28	0.135	22.05	3.316	128.4	3.787	327.1	89.3	0	22.17	9/18/2022 14:50	21.13	9/18/2022 14:20
9/18/2022 16:00	13570	22.89	34.41	758.6	589.3	0.29	12.37	0.135	22.04	2.397	203.6	1.798	185.2	51.21	0	22.99	9/18/2022 15:30	22.24	9/18/2022 15:50
9/18/2022 17:00	13571	19.08	56.12	757.9	126.1	0.058	12.47	0.135	22.04	0.226	178.7	1.646	175.5	51.1	0	21.8	9/18/2022 16:10	19.08	9/18/2022 17:00
9/18/2022 18:00	13572	16.34	67.11	757.5	92.1	0.045	12.6	0.135	22.04	2.157	270	1.05	240	65.97	0	18.37	9/18/2022 17:10	16.34	9/18/2022 18:00
9/18/2022 19:00	13573	12.91	78.69	757.8	0.668	0	12.72	0.135	22.04	1.989	126.7	2.339	172.4	59.49	0	15.86	9/18/2022 18:10	12.91	9/18/2022 19:00
9/18/2022 20:00	13574	10.2	86.5	758.6	0	0	12.83	0.135	22.04	0.986	159.2	1.025	358.7	81.9	0	12.51	9/18/2022 19:10	10.2	9/18/2022 20:00
9/18/2022 21:00	13575	8.72	91.9	759.1	0	0	12.91	0.135	22.04	2.316	166.8	1.695	182.5	26.98	0	10.21	9/18/2022 20:20	8.72	9/18/2022 21:00
9/18/2022 22:00	13576	8.89	91.8	759.8	0	0	12.98	0.135	22.04	1.079	184.6	0.874	67.6	82.6	0	8.96	9/18/2022 21:30	8.41	9/18/2022 21:50
9/18/2022 23:00	13577	9.03	90.5	759.3	0	0	13	0.135	22.05	2.765	134.4	1.859	88.9	77.18	0	9.57	9/18/2022 22:50	8.86	9/18/2022 22:20
9/19/2022 0:00	13578	9.85	85.3	759.8	0	0	13.02	0.135	22.05	3.019	339	2.796	220.1	67.15	0	9.85	9/19/2022 0:00	9.27	9/18/2022 23:40
9/19/2022 1:00	13579	9.81	86.7	760	0	0	13.01	0.135	22.05	2.634	133.7	3.006	153.5	79.21	0	9.85	9/19/2022 0:50	9.16	9/19/2022 0:20
9/19/2022 2:00	13580	7.936	95.1	759	2.005	0	13	0.135	22.05	1.822	44.62	3.359	238.7	79.48	0.254	9.3	9/19/2022 1:10	7.936	9/19/2022 2:00
9/19/2022 3:00	13581	6.689	98.2	759.2	2.005	0	12.96	0.135	22.05	0.462	347.6	1.123	13.12	81.7	0	7.052	9/19/2022 2:20	5.931	9/19/2022 2:40
9/19/2022 4:00	13582	6.416	98.7	759.8	2.005	0	12.94	0.135	22.05	1.559	235.5	1.683	238.4	86.6	0	6.86	9/19/2022 3:30	5.904	9/19/2022 3:10
9/19/2022 5:00	13583	6.86	98.8	760.8	2.005	0	12.9	0.135	22.05	0	166.1	1.695	310.2	75.07	0	6.894	9/19/2022 4:40	6.246	9/19/2022 4:20
9/19/2022 6:00	13584	7.338	98.9	760.1	2.005	0	12.86	0.135	22.05	1.754	316.2	1.394	183.5	67.54	0	7.338	9/19/2022 6:00	7.065	9/19/2022 5:10
9/19/2022 7:00	13585	7.406	98.8	760.1	68.16	0.033	12.82	0.135	22.05	1.588	236.5	1.598	306	68.72	0	7.406	9/19/2022 7:00	7.132	9/19/2022 6:40
9/19/2022 8:00	13586	8.83	98.3	760.3	208.5	0.105	12.77	0.135	22.04	1.351	176.1	1.72	147.7	64.16	0	8.83	9/19/2022 8:00	7.849	9/19/2022 7:10
9/19/2022 9:00	13587	11.18	88.5	760.5	350.8	0.164	12.73	0.135	22.05	1.017	151	1.371	83.7	66.27	0	11.18	9/19/2022 9:00	9.21	9/19/2022 8:10
9/19/2022 10:00	13588	12.49	86.1	760.7	318.6	0.15	12.69	0.135	22.04	1.444	43.44	2.058	80.3	60.58	0	12.49	9/19/2022 10:00	11.31	9/19/2022 9:10
9/19/2022 11:00	13589	16.2	67.35	760.8	1232	0.622	12.66	0.135	22.05	2.404	76.65	2.063	81.4	17.63	0	16.2	9/19/2022 11:00	12.97	9/19/2022 10:10
9/19/2022 12:00	13590	17.81	53.45	760.1	657.7	0.294	12.66	0.135	22.04	4.715	259.9	3.094	162.4	91	0	17.81	9/19/2022 12:00	16.3	9/19/2022 11:10
9/19/2022 13:00	13591	18.99	43.35	760.4	722.3	0.32	12.66	0.135	22.04	6.303	354.2	8.96	331.9	45.62	0	19.3	9/19/2022 12:30	18.08	9/19/2022 12:10
9/19/2022 14:00	13592	19.57	40.86	760.1	1314	0.66	12.7	0.135	22.04	7.969	131.3	7.278	114.6	47.78	0	19.57	9/19/2022 14:00	17.9	9/19/2022 13:50
9/19/2022 15:00	13593	17.12	46.28	760.4	114.8	0.046	12.76	0.135	22.04	9.34	172.5	9.03	146.4	24.97	0	18.75	9/19/2022 14:10	16.17	9/19/2022 14:50
9/19/2022 16:00	13594	14.23	74.07	760.1	244.4	0.101	12.86	0.135	22.04	15.64	134.8	10.26	131.7	25.98	0	16.86	9/19/2022 15:30	14.23	9/19/2022 16:00
9/19/2022 17:00	13595	14.18	76.51	760.8	164.3	0.065	12.93	0.135	22.04	2.513	149.1	10.02	143.8	39.08	0	14.18	9/19/2022 17:00	13.7	9/19/2022 16:30
9/19/2022 18:00	13596	12.45	84.1	760.9	42.74	0.015	13	0.135	22.04	6.779	116.8	8.05	117	15.51	0	13.29	9/19/2022 17:10	12.45	9/19/2022 18:00
9/19/2022 19:00	13597	12.76	63.27	762.5	0.668	0	13.07	0.135	22.04	7.835	71.36	11.11	143.8	34.91	0	13.78	9/19/2022 18:20	12.76	9/19/2022 19:00
9/19/2022 20:00	13598	11.06	64.02	764	0	0	13.1	0.135	22.05	5.748	82.9	6.026	146.6	77.21	0	11.84	9/19/2022 19:20	11.06	9/19/2022 20:00
9/19/2022 21:00	13599	10.32	61.75	765	0	0	13.14	0.135	22.05	11.02	132.4	12.19	145.8	11.84	0	10.65	9/19/2022 20:10	10.14	9/19/2022 20:50
9/19/2022 22:00	13600	10.15	58.99	765.9	0	0	13.14	0.135	22.05	17.75	131.1	14.09	151	18.75	0	10.43	9/19/2022 21:20	9.91	9/19/2022 21:50
9/19/2022 23:00	13601	10.12	63.83	766.2	0	0	13.12	0.135	22.05	14.93	146.1	17.86	121.2	12.52	0	10.73	9/19/2022 22:30	10.12	9/19/2022 23:00
9/20/2022 0:00	13602	9.88	64.07	766.9	0	0	13.1	0.135	22.05	12.31	150	15.06	134.9	9.73	0	10.29	9/19/2022 23:40	9.88	9/20/2022 0:00
9/20/2022 1:00	13603	9.71	59.57	766.7	0	0	13.05	0.135	22.05	16.07	140.8	13.82	145.6	34.44	0	10.05	9/20/2022 0:40	9.68	9/20/2022 0:50
9/20/2022 2:00	13604	9.88	54.21	767.6	0	0	13.01	0.135	22.05	11.7	103	15.22	108.1	9.84	0	10.12	9/20/2022 1:50	9.81	9/20/2022 1:10
9/20/2022 3:00	13605	9.74	54.73	768	0	0	12.97	0.135	22.05	15.74	122.4	14.16	124.5	6.765	0	9.78	9/20/2022 2:10	9.61	9/20/2022 2:50
9/20/2022 4:00	13606	9.13	59.02	768.1	0	0	12.92	0.135	22.04	14.88	119.3	12.81	124.7	16.94	0	9.85	9/20/2022 3:10	9.13	9/20/2022 4:00
9/20/2022 5:00	13607	9.2	56.53	768.3	0	0	12.88	0.135	22.04	17.27	115.3	16.17	128.3	11.89	0	9.44	9/20/2022 4:20	9.13	9/20/2022 4:50
9/20/2022 6:00	13608	8.86	59.5	768.2	0.668	0	12.84	0.135	22.05	11.58	125.8	13.3	129.7	11.54	0	9.27	9/20/2022 5:10	8.79	9/20/2022 5:30
9/20/2022 7:00	13609	8.96	55.71	768.5	29.4	0.012	12.77	0.135	22.04	14.62	121.4	15.06	113.4	14.26	0	9.23	9/20/2022 6:30	8.96	9/20/2022 7:00
9/20/2022 8:00	13610	9.74	48.89	769.3	145.7	0.068	12.73	0.135	22.04	17.58	113.1	15.3	98.8	20.22	0	9.88	9/20/2022 7:50	9.16	9/20/2022 7:20
9/20/2022 9:00	13611	11.01	47.97	769	487.7	0.228	12.67	0.135	22.04	18.09	121.1	14.53	129.4	12.9	0	11.01	9/20/2022 9:00	9.54	9/20/2022 8:20
9/20/2022 10:00	13612	12.52	41.41	769.2	1244	0.619	12.63	0.135	22.04	16.86	135.6	15.92	124.4	16.08	0	12.52	9/20/2022 10:00	10.52	9/20/2022 9:10
9/20/2022 11:00	13613	13.23	37.98	769.2	1367	0.669	12.59	0.135	22.04	14.84	84.3	14.21	108.1	20.93	0	13.47	9/20/2022 10:40	12.56	9/20/2022 10:10
9/20/2022 12:00	13614	14.03	36.51	769.1	1460	0.71	12.57	0.135	22.04	11.94	115.3	11.16	129.7	18.11	0	14.14	9/20/2022 11:40	13.33	9/20/2022 11:10
9/20/2022 13:00	13615	14.67	36.61	768.4	1434	0.698	12.56	0.135	22.04	11.03	142.9	10.43	102.4	31.25	0	14.75	9/20/2022 12:20	14.23	9/20/2022 12:10
9/20/2022 14:00	13616	15.08	36.61	767.8	1291	0.63	12.6	0.135	22.04	9.44	122.5	12.1	101.7	15.89	0	15.28	9/20/2022 13:50	14.33	9/20/2022 13:20
9/20/2022 15:00	13617	15.01	35.92	768.3	1063	0.522	12.66	0.135	22.03	12.91	65.63	13.3	104.7	41.1	0	15.35	9/20/2022 14:20	14.74	9/20/2022 14:10
9/20/2022 16:00	13618	15.08	38.82	768.4	761.1	0.378	12.74	0.135	22.03	16.19	107.3	14.49	117.3	14.27	0	15.39	9/20/2022 15:10	14.77	9/20/2022 15:40
9/20/2022 17:00	13619	12.77	43.74	768.4	102.2	0.023	12.83	0.135	22.03	15.21	75.76	16.39	80.4	8.9	0	14.64	9/20/2022 16:10	12.77	9/20/2022 17:00
9/20/2022 18:00	13620	11.6	46.79	768.7	56.11	0.014	12.93	0.135	22.03	14.38	116.2	14.86	108.2	9.8	0	12.54	9/20/2022 17:10	11.6	9/20/2022 18:00
9/20/2022 19:00	13621	7.215	67.34	769.3	0.668	0	13	0.135	22.03	9.08	126.9	9.9	130.2	18.77	0	11.36	9/20/2022 18:10	7.215	9/20/2022 19:00
9/20/2022 20:00	13622	6.38	70.3	769.8	0	0	13.05	0.135	22.03	6.756	144	8.5	129.7	15.04	0	8.14	9/20/2022 19:10	5.482	9/20/2022 19:30
9/20/2022 21:00	13623	5.324	71.06	770.1	0	0	13.08	0.135	22.04	7.465	146.4	7.734	159.9	8.71	0	6.758	9/20/2022 20:20	5.324	9/20/2022 21:00
9/20/2022 22:00	13624	5.639	69.67	770	0	0	13.07	0.135	22.04	7.9	163.1	7.67	156.8	12.37	0	6.075	9/20/2022 21:30	3.447	9/20/2022 21:10
9/20/2022 23:00	13625	5.81	68.17	770.2	0	0	13.04	0.135	22.03	13.82	134.1	9.85	141.6	7.99	0	5.81	9/20/2022 23:00	4.649	9/20/2022 22:30
9/21/2022 0:00	13626	5.67	67	770	0.668	0	12.99	0.135	22.04	13.76	145.5	12.52	144.3	10	0	5.67	9/21/2022 0:00	5.263	9/20/2022 23:40
9/21/2022 1:00	13627	4.138	74.04	770.1	0	0	12.9	0.135	22.03	7.645	341.9	9.64	109.3	50.96	0	5.363	9/21/2022 0:10	3.794	9/21/2022 0:40
9/21/2022 2:00	13628	0.122	92.4	769.9	0	0	12.83	0.135	22.04	5.896	286.5	3.824	325.5	68.7	0	1.817	9/21/2022 1:10	0.122	9/21/2022 2:00
9/21/2022 3:00	13629	-0.622	91.9	769.5	0	0	12.74	0.135	22.03	1.334	80.8	2.296	301.1	56.34	0	0.503	9/21/2022 2:10	-0.622	9/21/2022 3:00
9/21/2022 4:00	13630	-2.046	97.6	769.6	0	0	12.66	0.135	22.03	0.098	267.4	1.573	305.8	95.3	0	-1.301	9/21/2022 3:20	-2.22	9/21/2022 3:40
9/21/2022 5:00	13631	-2.726	99.5	769.8	0	0	12.55	0.135	22.03	0	15.52	0.251	55.22	39.38	0	-2.081	9/21/2022 4:10	-3.068	9/21/2022 4:50
9/21/2022 6:00	13632	-3.403	99.9	770	0.669	0	12.45	0.135	22.04	0	328.4	0.617	241	71.77	0	-2.828	9/21/2022 5:10	-3.403	9/21/2022 6:00
9/21/2022 7:00	13633	-3.843	100	770.1	62.21	0.018	12.33	0.134	22.01	0.606	162.5	0.563	241	86.3	0	-3.095	9/21/2022 6:20	-3.843	9/21/2022 7:00
9/21/2022 8:00	13634	1.543	88.9	769.7	488.2	0.251	12.19	0.134	22.01	0.289	354.3	0.289	64.54	69.33	0	1.543	9/21/2022 8:00	-3.534	9/21/2022 7:10
9/21/2022 9:00	13635	5.919	66.74	769.2	824	0.408	12.06	0.135	22.03	1.417	226.1	1.601	78.87	76.74	0	5.919	9/21/2022 9:00	2.355	9/21/2022 8:10
9/21/2022 10:00	13636	10.74	53.09	768.6	1115	0.544	11.94	0.135	22.03	3.056	159.5	2.17	97.8	54.2	0	10.74	9/21/2022 10:00	6.801	9/21/2022 9:10
9/21/2022 10:00	13636	10.74	53.09	768.6	1115	0.544	11.94	0.135	22.03	3.056	159.5	2.17	97.8	54.2	0	10.74	9/21/2022 10:00	6.801	9/21/2022 9:10
9/21/2022 11:00	13637	13.92	44.5	767.5	1317	0.636	11.83	0.134	22.01	6.67	40.07	4.504	48	22.05	0	13.92	9/21/2022 11:00	11.34	9/21/2022 10:20
9/21/2022 12:00	13638	18.59	33.37	767.3	1412	0.68	11.74	0.134	22.01	11.85	123.4	7.636	128.8	25.47	0	18.59	9/21/2022 12:00	14.6	9/21/2022 11:10
9/21/2022 13:00	13639	19.67	30.43	765.8	1393	0.672	11.71	0.134	22.01	12.41	158.5	13.47	146.7	25.79	0	19.67	9/21/2022 13:00	18.18	9/21/2022 12:10
9/21/2022 14:00	13640	20.9	29.2	765.4	1290	0.621	11.73	0.134	22	15.39	145.8	13.68	121.7	20.5	0	20.96	9/21/2022 13:50	19.84	9/21/2022 13:10
9/21/2022 15:00	13641	21.42	29.09	763.9	1071	0.518	11.8	0.134	22	11.58	140.9	11.67	124.2	31.06	0	22.07	9/21/2022 14:30	21.06	9/21/2022 14:10
